# Source: K. Bogumil, J. Orphal, and J. P. Burrows
# University of Bremen - Institute of Environmental Physics
# P. O. Box 33 04 40
# D-28334 Bremen, Germany
# e-mail: Konstanze.Bogumil@iup.physik.uni-bremen.de
# SIGMA = (C0 + C1*(T-T0) + C2*(T-T0)^2) * 1.E-20 cm^2
# where T0 = 273.15 and T is in Kelvin
#
# wavelength
# (air nm)         C0          C1(T-T0)         C2((T-T0)^2)
   674.8      1.56755e-01      1.23696e-04      1.18221e-06
   674.9      1.56462e-01      1.20733e-04      1.12500e-06
   675.0      1.56114e-01      1.12456e-04      9.85812e-07
   675.1      1.55624e-01      1.06853e-04      9.23352e-07
   675.2      1.55147e-01      1.07691e-04      9.63352e-07
   675.3      1.54986e-01      1.16861e-04      1.06226e-06
   675.4      1.55054e-01      1.30013e-04      1.17360e-06
   675.5      1.54946e-01      1.37339e-04      1.24217e-06
   675.6      1.54549e-01      1.35300e-04      1.23889e-06
   675.7      1.54048e-01      1.26557e-04      1.15713e-06
   675.8      1.53577e-01      1.14487e-04      1.01438e-06
   675.9      1.53212e-01      1.04479e-04      8.73415e-07
   676.0      1.52963e-01      9.96684e-05      7.77882e-07
   676.1      1.52708e-01      9.89116e-05      7.37704e-07
   676.2      1.52358e-01      1.00950e-04      7.56085e-07
   676.3      1.51927e-01      1.03855e-04      8.10623e-07
   676.4      1.51444e-01      1.06347e-04      8.83521e-07
   676.5      1.50969e-01      1.09303e-04      9.68848e-07
   676.6      1.50553e-01      1.13259e-04      1.05606e-06
   676.7      1.50175e-01      1.14607e-04      1.09157e-06
   676.8      1.49801e-01      1.09067e-04      1.01554e-06
   676.9      1.49416e-01      9.87785e-05      8.64990e-07
   677.0      1.49019e-01      8.80093e-05      7.07197e-07
   677.1      1.48689e-01      8.27378e-05      6.16516e-07
   677.2      1.48549e-01      9.01399e-05      6.75512e-07
   677.3      1.48533e-01      1.05155e-04      8.23886e-07
   677.4      1.48444e-01      1.14599e-04      9.06820e-07
   677.5      1.48210e-01      1.15829e-04      9.02545e-07
   677.6      1.47847e-01      1.14940e-04      9.01557e-07
   677.7      1.47419e-01      1.15305e-04      9.38056e-07
   677.8      1.47065e-01      1.17565e-04      9.82763e-07
   677.9      1.46830e-01      1.20636e-04      1.00563e-06
   678.0      1.46611e-01      1.20516e-04      9.73487e-07
   678.1      1.46333e-01      1.15952e-04      8.89568e-07
   678.2      1.45977e-01      1.12425e-04      8.46673e-07
   678.3      1.45550e-01      1.12815e-04      8.89793e-07
   678.4      1.45125e-01      1.10516e-04      8.91839e-07
   678.5      1.44760e-01      1.00825e-04      7.60130e-07
   678.6      1.44412e-01      9.32140e-05      6.52873e-07
   678.7      1.44041e-01      9.73712e-05      7.33057e-07
   678.8      1.43711e-01      1.06108e-04      8.78915e-07
   678.9      1.43504e-01      1.09127e-04      9.15259e-07
   679.0      1.43346e-01      1.07167e-04      8.58018e-07
   679.1      1.43113e-01      1.04495e-04      7.85245e-07
   679.2      1.42777e-01      1.02122e-04      7.32555e-07
   679.3      1.42359e-01      9.95885e-05      7.17467e-07
   679.4      1.41948e-01      9.84066e-05      7.41985e-07
   679.5      1.41684e-01      1.01592e-04      7.98960e-07
   679.6      1.41528e-01      1.06832e-04      8.52266e-07
   679.7      1.41267e-01      1.06518e-04      8.32785e-07
   679.8      1.40883e-01      9.99138e-05      7.41177e-07
   679.9      1.40603e-01      9.50161e-05      6.68377e-07
   680.0      1.40516e-01      9.62142e-05      6.66588e-07
   680.1      1.40470e-01      1.02078e-04      7.26888e-07
   680.2      1.40343e-01      1.10025e-04      8.23719e-07
   680.3      1.40085e-01      1.14368e-04      8.86202e-07
   680.4      1.39689e-01      1.11750e-04      8.69074e-07
   680.5      1.39302e-01      1.07329e-04      8.21875e-07
   680.6      1.39047e-01      1.06037e-04      7.94110e-07
   680.7      1.38875e-01      1.08083e-04      7.96868e-07
   680.8      1.38716e-01      1.12714e-04      8.32490e-07
   680.9      1.38530e-01      1.16973e-04      8.76594e-07
   681.0      1.38282e-01      1.17705e-04      9.02372e-07
   681.1      1.37971e-01      1.16042e-04      9.20180e-07
   681.2      1.37608e-01      1.14499e-04      9.51645e-07
   681.3      1.37294e-01      1.14474e-04      9.86966e-07
   681.4      1.37178e-01      1.16957e-04      1.00140e-06
   681.5      1.37222e-01      1.21484e-04      1.00173e-06
   681.6      1.37259e-01      1.26619e-04      1.01586e-06
   681.7      1.37178e-01      1.30520e-04      1.04764e-06
   681.8      1.36901e-01      1.30606e-04      1.07875e-06
   681.9      1.36481e-01      1.26171e-04      1.07978e-06
   682.0      1.36143e-01      1.18747e-04      1.00374e-06
   682.1      1.35955e-01      1.10561e-04      8.65944e-07
   682.2      1.35730e-01      1.05582e-04      7.92133e-07
   682.3      1.35393e-01      1.05611e-04      8.36589e-07
   682.4      1.35134e-01      1.07379e-04      8.86178e-07
   682.5      1.35072e-01      1.08543e-04      8.64308e-07
   682.6      1.35045e-01      1.09808e-04      8.29243e-07
   682.7      1.34898e-01      1.11496e-04      8.33270e-07
   682.8      1.34609e-01      1.10794e-04      8.42720e-07
   682.9      1.34195e-01      1.05282e-04      8.18823e-07
   683.0      1.33822e-01      9.93381e-05      7.83077e-07
   683.1      1.33669e-01      9.80930e-05      7.64302e-07
   683.2      1.33649e-01      9.87265e-05      7.34830e-07
   683.3      1.33602e-01      9.62709e-05      6.52256e-07
   683.4      1.33509e-01      9.25173e-05      5.55554e-07
   683.5      1.33413e-01      9.21010e-05      5.18141e-07
   683.6      1.33306e-01      9.32734e-05      5.17592e-07
   683.7      1.33147e-01      9.04619e-05      4.75144e-07
   683.8      1.32935e-01      8.63724e-05      4.28402e-07
   683.9      1.32699e-01      9.08448e-05      5.15333e-07
   684.0      1.32449e-01      1.03508e-04      7.24997e-07
   684.1      1.32177e-01      1.12587e-04      8.78958e-07
   684.2      1.31907e-01      1.13551e-04      9.05055e-07
   684.3      1.31717e-01      1.12118e-04      8.80836e-07
   684.4      1.31615e-01      1.11036e-04      8.47958e-07
   684.5      1.31470e-01      1.07234e-04      7.79489e-07
   684.6      1.31201e-01      9.98163e-05      6.75422e-07
   684.7      1.30879e-01      9.51740e-05      6.27781e-07
   684.8      1.30578e-01      9.87194e-05      7.09070e-07
   684.9      1.30341e-01      1.09043e-04      8.74644e-07
   685.0      1.30188e-01      1.23233e-04      1.06346e-06
   685.1      1.30042e-01      1.32857e-04      1.17934e-06
   685.2      1.29826e-01      1.29878e-04      1.13340e-06
   685.3      1.29610e-01      1.20840e-04      9.96189e-07
   685.4      1.29487e-01      1.15208e-04      8.71589e-07
   685.5      1.29351e-01      1.12090e-04      7.84589e-07
   685.6      1.29032e-01      1.06951e-04      7.32208e-07
   685.7      1.28605e-01      1.01035e-04      7.04681e-07
   685.8      1.28278e-01      9.86842e-05      6.90906e-07
   685.9      1.28058e-01      1.00506e-04      6.99574e-07
   686.0      1.27819e-01      1.04633e-04      7.53750e-07
   686.1      1.27514e-01      1.07477e-04      8.11896e-07
   686.2      1.27168e-01      1.03264e-04      7.65201e-07
   686.3      1.26844e-01      9.32140e-05      6.16247e-07
   686.4      1.26660e-01      8.76680e-05      5.10496e-07
   686.5      1.26620e-01      9.09775e-05      5.16283e-07
   686.6      1.26524e-01      9.77849e-05      5.78906e-07
   686.7      1.26242e-01      1.04200e-04      6.61628e-07
   686.8      1.25805e-01      1.09361e-04      7.64785e-07
   686.9      1.25287e-01      1.12861e-04      8.78126e-07
   687.0      1.24886e-01      1.14981e-04      9.45017e-07
   687.1      1.24726e-01      1.15665e-04      9.22583e-07
   687.2      1.24564e-01      1.13912e-04      8.57853e-07
   687.3      1.24164e-01      1.08835e-04      8.00396e-07
   687.4      1.23642e-01      1.02629e-04      7.55170e-07
   687.5      1.23181e-01      9.80193e-05      7.18685e-07
   687.6      1.22851e-01      9.67053e-05      6.99518e-07
   687.7      1.22688e-01      1.00068e-04      7.10371e-07
   687.8      1.22594e-01      1.05322e-04      7.36897e-07
   687.9      1.22413e-01      1.07814e-04      7.50733e-07
   688.0      1.22117e-01      1.04247e-04      7.03143e-07
   688.1      1.21735e-01      9.18199e-05      5.31780e-07
   688.2      1.21318e-01      7.79949e-05      3.40140e-07
   688.3      1.20930e-01      7.87253e-05      3.66491e-07
   688.4      1.20596e-01      9.25132e-05      5.81242e-07
   688.5      1.20300e-01      1.00513e-04      6.87415e-07
   688.6      1.20020e-01      9.72945e-05      6.09500e-07
   688.7      1.19721e-01      9.42656e-05      5.52810e-07
   688.8      1.19397e-01      9.69338e-05      6.09762e-07
   688.9      1.19095e-01      1.00698e-04      6.78054e-07
   689.0      1.18831e-01      1.02214e-04      6.87960e-07
   689.1      1.18552e-01      1.01659e-04      6.56465e-07
   689.2      1.18229e-01      9.97272e-05      6.07786e-07
   689.3      1.17915e-01      9.82785e-05      5.76716e-07
   689.4      1.17647e-01      9.83936e-05      5.83930e-07
   689.5      1.17334e-01      9.75303e-05      5.86513e-07
   689.6      1.16905e-01      9.34224e-05      5.42294e-07
   689.7      1.16513e-01      8.93444e-05      4.78215e-07
   689.8      1.16333e-01      8.92922e-05      4.34764e-07
   689.9      1.16198e-01      9.17118e-05      4.30663e-07
   690.0      1.15861e-01      9.36688e-05      4.78062e-07
   690.1      1.15405e-01      9.52069e-05      5.48927e-07
   690.2      1.15043e-01      9.76891e-05      6.01694e-07
   690.3      1.14779e-01      1.02321e-04      6.54306e-07
   690.4      1.14502e-01      1.10232e-04      7.56957e-07
   690.5      1.14162e-01      1.17558e-04      8.65819e-07
   690.6      1.13752e-01      1.16272e-04      8.62462e-07
   690.7      1.13310e-01      1.07286e-04      7.52754e-07
   690.8      1.12934e-01      1.00380e-04      6.64580e-07
   690.9      1.12701e-01      9.96140e-05      6.39649e-07
   691.0      1.12673e-01      1.02331e-04      6.15750e-07
   691.1      1.12769e-01      1.04903e-04      5.55373e-07
   691.2      1.12632e-01      1.01519e-04      4.60469e-07
   691.3      1.12109e-01      9.05117e-05      3.47000e-07
   691.4      1.11529e-01      8.00463e-05      2.63916e-07
   691.5      1.11118e-01      7.62984e-05      2.51507e-07
   691.6      1.10751e-01      7.82723e-05      3.16248e-07
   691.7      1.10319e-01      8.40502e-05      4.47531e-07
   691.8      1.09914e-01      8.92311e-05      5.54574e-07
   691.9      1.09646e-01      9.06300e-05      5.63221e-07
   692.0      1.09507e-01      9.31649e-05      5.59553e-07
   692.1      1.09466e-01      1.01987e-04      6.39254e-07
   692.2      1.09408e-01      1.09700e-04      7.08856e-07
   692.3      1.09207e-01      1.06272e-04      6.34901e-07
   692.4      1.08876e-01      9.83009e-05      5.17666e-07
   692.5      1.08481e-01      9.82645e-05      5.40069e-07
   692.6      1.08104e-01      1.04557e-04      6.57647e-07
   692.7      1.07832e-01      1.08519e-04      7.12183e-07
   692.8      1.07578e-01      1.07868e-04      6.92211e-07
   692.9      1.07134e-01      1.04297e-04      6.82118e-07
   693.0      1.06570e-01      9.95611e-05      6.89036e-07
   693.1      1.06220e-01      9.57102e-05      6.52539e-07
   693.2      1.06112e-01      9.35965e-05      5.76500e-07
   693.3      1.05918e-01      9.28757e-05      5.43131e-07
   693.4      1.05526e-01      9.37494e-05      5.87176e-07
   693.5      1.05141e-01      9.71886e-05      6.71467e-07
   693.6      1.04882e-01      1.01878e-04      7.42193e-07
   693.7      1.04687e-01      1.01407e-04      7.06324e-07
   693.8      1.04512e-01      9.38688e-05      5.42304e-07
   693.9      1.04379e-01      9.04792e-05      4.34396e-07
   694.0      1.04276e-01      9.90838e-05      5.18155e-07
   694.1      1.04059e-01      1.11148e-04      6.90945e-07
   694.2      1.03614e-01      1.17544e-04      8.32688e-07
   694.3      1.03100e-01      1.15683e-04      8.63270e-07
   694.4      1.02702e-01      1.05099e-04      7.30280e-07
   694.5      1.02450e-01      9.49128e-05      5.64530e-07
   694.6      1.02332e-01      9.53893e-05      5.26017e-07
   694.7      1.02186e-01      1.02351e-04      5.95997e-07
   694.8      1.01819e-01      1.07316e-04      7.00213e-07
   694.9      1.01347e-01      1.08744e-04      7.81464e-07
   695.0      1.01018e-01      1.08107e-04      7.90418e-07
   695.1      1.00844e-01      1.08154e-04      7.67694e-07
   695.2      1.00700e-01      1.12501e-04      8.06575e-07
   695.3      1.00532e-01      1.18219e-04      8.72326e-07
   695.4      1.00332e-01      1.16952e-04      8.27183e-07
   695.5      1.00057e-01      1.07544e-04      6.64445e-07
   695.6      9.96301e-02      9.59054e-05      5.08555e-07
   695.7      9.91162e-02      8.70615e-05      4.26565e-07
   695.8      9.87894e-02      8.58012e-05      4.21148e-07
   695.9      9.87170e-02      9.23710e-05      4.76558e-07
   696.0      9.86086e-02      9.89181e-05      5.41092e-07
   696.1      9.83218e-02      1.01397e-04      5.85702e-07
   696.2      9.80554e-02      1.04067e-04      6.25468e-07
   696.3      9.79286e-02      1.09484e-04      6.70994e-07
   696.4      9.77645e-02      1.13699e-04      7.11781e-07
   696.5      9.74155e-02      1.12977e-04      7.30218e-07
   696.6      9.69771e-02      1.07562e-04      6.94694e-07
   696.7      9.65692e-02      9.85581e-05      5.82714e-07
   696.8      9.62763e-02      9.05704e-05      4.57520e-07
   696.9      9.61510e-02      8.80010e-05      3.88794e-07
   697.0      9.60207e-02      8.79187e-05      3.64688e-07
   697.1      9.56737e-02      8.58955e-05      3.54886e-07
   697.2      9.51940e-02      8.21666e-05      3.45131e-07
   697.3      9.47694e-02      7.85740e-05      3.25906e-07
   697.4      9.44942e-02      7.57481e-05      2.82757e-07
   697.5      9.44214e-02      7.38186e-05      1.99193e-07
   697.6      9.44114e-02      7.27320e-05      1.10469e-07
   697.7      9.41954e-02      7.23699e-05      8.72101e-08
   697.8      9.37696e-02      7.27810e-05      1.35068e-07
   697.9      9.33419e-02      7.41469e-05      2.08093e-07
   698.0      9.30180e-02      7.57697e-05      2.63943e-07
   698.1      9.28130e-02      7.59038e-05      2.57177e-07
   698.2      9.26912e-02      7.44319e-05      1.92611e-07
   698.3      9.25409e-02      7.34997e-05      1.46028e-07
   698.4      9.23044e-02      7.40294e-05      1.54291e-07
   698.5      9.20115e-02      7.48151e-05      1.88056e-07
   698.6      9.17089e-02      7.50514e-05      2.18472e-07
   698.7      9.14832e-02      7.49467e-05      2.18722e-07
   698.8      9.13641e-02      7.47960e-05      1.83172e-07
   698.9      9.11957e-02      7.49656e-05      1.70873e-07
   699.0      9.08654e-02      7.56669e-05      2.22830e-07
   699.1      9.05125e-02      7.64300e-05      2.79530e-07
   699.2      9.02733e-02      7.67958e-05      2.83132e-07
   699.3      9.00731e-02      7.68882e-05      2.65066e-07
   699.4      8.98185e-02      7.68567e-05      2.65119e-07
   699.5      8.95887e-02      7.63543e-05      2.56807e-07
   699.6      8.94923e-02      7.50075e-05      2.02681e-07
   699.7      8.93980e-02      7.39616e-05      1.56569e-07
   699.8      8.90973e-02      7.48686e-05      2.02101e-07
   699.9      8.86820e-02      7.70536e-05      2.99878e-07
   700.0      8.83822e-02      7.87794e-05      3.53747e-07
   700.1      8.82278e-02      7.95404e-05      3.49481e-07
   700.2      8.81300e-02      7.95223e-05      3.20781e-07
   700.3      8.80064e-02      7.91859e-05      2.97562e-07
   700.4      8.77714e-02      7.92428e-05      3.09464e-07
   700.5      8.74719e-02      7.94359e-05      3.37567e-07
   700.6      8.72974e-02      7.84826e-05      3.10633e-07
   700.7      8.72707e-02      7.64249e-05      2.26547e-07
   700.8      8.71923e-02      7.51302e-05      1.77040e-07
   700.9      8.69858e-02      7.53727e-05      1.95913e-07
   701.0      8.67852e-02      7.60662e-05      2.17850e-07
   701.1      8.66440e-02      7.65340e-05      2.11216e-07
   701.2      8.64259e-02      7.70160e-05      2.22347e-07
   701.3      8.60618e-02      7.76408e-05      2.77992e-07
   701.4      8.57193e-02      7.80147e-05      3.31650e-07
   701.5      8.55226e-02      7.79338e-05      3.47620e-07
   701.6      8.53527e-02      7.81396e-05      3.55964e-07
   701.7      8.51038e-02      7.91544e-05      3.82116e-07
   701.8      8.48992e-02      7.96814e-05      3.85920e-07
   701.9      8.48655e-02      7.84256e-05      3.28014e-07
   702.0      8.48206e-02      7.68221e-05      2.74477e-07
   702.1      8.45336e-02      7.67713e-05      3.07606e-07
   702.2      8.41382e-02      7.76455e-05      3.81273e-07
